,holland,dennis,dushku,soares,gerard,eyring,bednar,feo,nielson,alonso,gong,nelson1,cook,bowen,bangerter,spannaus,carpenter,uchtdorf,rasband,porter,renlund,pieper,kearon,taylor,oaks,christofferson,godoy,stevenson,held,andersen,pace,nelson
iron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05618497161676302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04781317581732708
isaac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06107111000036774,0.0,0.0,0.0,0.0,0.0
isaiah,0.0,0.031013011739012063,0.0,0.0,0.0,0.0,0.0,0.03834902804358629,0.03529469465560582,0.08867194189644954,0.04758226626220422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514616878081559,0.0,0.0,0.0,0.0,0.028464711418980538,0.0,0.0,0.03691992080233106,0.0,0.0,0.0,0.0,0.0
island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10946094787146907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08231138925571077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038059821455776494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042722764556800595,0.0,0.0
isn,0.0,0.0,0.0,0.04654761655405857,0.0,0.0,0.0,0.0,0.0,0.0,0.03801440051540426,0.0,0.0,0.0,0.0,0.05142808307909972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isolated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046486351742089524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
israel,0.0,0.02605309466857546,0.0,0.0,0.029477617853388028,0.0,0.0,0.0,0.06222386945586115,0.0,0.0,0.06554277973943798,0.03663188511323131,0.02717824656930225,0.07840712014080069,0.0,0.0,0.0,0.0432314099499087,0.0,0.0,0.0,0.0,0.02391234452020379,0.056782518431743034,0.0,0.0,0.0,0.0,0.0,0.026584610635197042,0.06485887571219756
israelite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09512942628276287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058966317118943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
israelites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06288942945365315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
issue,0.0,0.0,0.0,0.0,0.04746513771745762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037288508162520384,0.0,0.0,0.0,0.0,0.04636140035584006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iteratively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1145597816153708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05327728900238868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack,0.0,0.0,0.0,0.0,0.058043295632831074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.05264164130862176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07075726132362706,0.0,0.02944148053131227,0.0,0.03801966623065795,0.03157593901724332,0.0,0.0,0.0,0.0,0.07094027454126683,0.0,0.09160335650523625,0.0
jail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03528704139701882,0.0,0.0,0.040622897421086525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03574140502644124,0.0,0.0,0.0,0.0,0.047425672669726304,0.0,0.0,0.0
james,0.03513010877387495,0.031013011739012063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03398124227210901,0.0,0.0,0.0,0.03235236698833299,0.0,0.0,0.0,0.027566223534814683,0.0,0.0,0.026540564529646767,0.0,0.0,0.06792518035001822,0.0,0.0,0.0,0.0,0.0,0.028909580105909292,0.0,0.0
jan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034837494858133804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03590111122228065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910565088441602,0.0,0.0
jane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050276422470271705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
january,0.0,0.0,0.0,0.05085308178598228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08095474382872431
jar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04559868583691817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jealous,0.0,0.0,0.0,0.0,0.058043295632831074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jean,0.0,0.05130019269262132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeffrey,0.041325098016244705,0.036481974995953174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03432208919746463,0.0,0.0,0.0,0.031220837875963713,0.0,0.0,0.05669384274852219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jensen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052346781278497866,0.0
jeremiah,0.0,0.03894115058249573,0.0,0.0,0.0,0.0,0.0,0.048152539595472936,0.0,0.04266817693922621,0.0,0.0,0.0,0.0,0.09425192047265268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jerusalem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06444087939046289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05328381706897706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jesus,0.0320641167198429,0.05088514077511153,0.04451527951901308,0.05646076392429124,0.04260519750419666,0.03175187484423655,0.05530422680050575,0.07395309791066172,0.061335708346479945,0.058295102213922,0.04685122785335326,0.033932593697430326,0.03903443579994351,0.03928182286174084,0.03264622330959069,0.06522219618205133,0.04422196552133393,0.03691958514295321,0.04070697709826223,0.06764396188064703,0.041150119023918484,0.03290921712134072,0.049228930572497095,0.039581067473507495,0.05097573977461521,0.05783963717537874,0.03369772230177817,0.04510384836103362,0.0483922410705773,0.038718749516746954,0.046766244278440665,0.046472027247903336
jesusapril,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04961335573010249,0.0,0.0,0.0,0.0,0.0,0.0
jesusthe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04961335573010249,0.0,0.0,0.0,0.0,0.0,0.0
jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038059821455776494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03885423350201199,0.0,0.0,0.0,0.0
jews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05327728900238868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05669357756474663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07972169976562345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
job,0.06252738898732933,0.0,0.0,0.0,0.06245508585127047,0.0,0.0,0.0,0.03710270015462225,0.0,0.05001971472002974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04723902829252441,0.037903023284141815,0.0,0.029922844299165644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
john,0.0,0.046734510695888395,0.01957119099761755,0.0,0.03751815416533179,0.021968445612239516,0.0,0.0,0.022288414232047367,0.05599586541356295,0.01774680399087321,0.018881315789854233,0.03880993712823776,0.02043034976954112,0.0,0.0,0.031196349061362105,0.041540434043446005,0.040280167437943194,0.06446890173201753,0.0,0.022769186072260684,0.03664572040694466,0.046905470285333935,0.0,0.052877545693179095,0.0,0.01660315121863622,0.0,0.030910514730847174,0.0,0.0
johnson,0.0,0.04583122943568022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07122280290160066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
join,0.0320641167198429,0.0,0.028287026678063286,0.0,0.0,0.0,0.0,0.0,0.05454361608895725,0.0,0.0,0.0,0.0,0.029528803282514823,0.03264622330959069,0.0,0.026630486724163616,0.0,0.0,0.04440052496255872,0.02422422783734662,0.0,0.0,0.0,0.0,0.027375580431439044,0.0,0.0,0.034473743817159536,0.0,0.0,0.0
joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04961335573010249,0.0,0.0,0.0,0.0,0.0,0.0
jonah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13624421887094557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053518641390961776
jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05621009307847937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joseph,0.045064997272046804,0.0,0.06893885314720495,0.0,0.051183345389680925,0.0212646006370781,0.019452795076752277,0.023441316800554616,0.03652849537621285,0.0,0.04099227949034209,0.018276379078459384,0.04107937180407808,0.019775783703288797,0.0,0.0,0.03742821990274965,0.0,0.038989634919153554,0.0,0.0,0.0,0.0,0.048574957141781575,0.06062708284288048,0.05118340695018689,0.02256775735737511,0.0,0.023087468010409517,0.03708528649867648,0.03275195922622053,0.06892056345169216
josephsmithpapers,0.0,0.0,0.04579995778634897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04206533473247515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
journal,0.0,0.0,0.04579995778634897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08095027641396753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
journalist,0.0,0.0,0.0,0.0,0.0,0.0,0.12561845181486003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
journey,0.0335203345959779,0.02959189614276869,0.0,0.06890659267859957,0.0,0.0,0.0,0.0,0.0,0.05489879523635944,0.04540189431836097,0.0,0.0,0.0,0.0,0.03627700730134213,0.0,0.06276682185494684,0.0,0.0,0.0,0.0,0.0,0.0,0.03073236025395519,0.0,0.0,0.0,0.0,0.0,0.03019560811950597,0.0
joy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028752707851390797,0.0,0.06079777096282791,0.05882376248603405,0.03795610300134804,0.0,0.0,0.0268174544182828,0.07958019337779941,0.0,0.0941506298545683,0.0,0.06175433094020041,0.0,0.0,0.0,0.08051385807485953,0.0,0.03807524021548725,0.02768121516715858,0.019712657318796147,0.06757671387833045,0.021675352761140153,0.056619148706406275,0.0
joya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04559868583691817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joyapril,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04559868583691817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joyful,0.0,0.0,0.06172720652627119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035753923936239856,0.0,0.031220837875963713,0.0,0.0,0.05669384274852219,0.0,0.0,0.0,0.0,0.0,0.03400761549516266,0.0,0.0
joyfully,0.0,0.03894115058249573,0.0,0.0,0.0,0.0,0.03995942263592346,0.0,0.0,0.0,0.03528704139701882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766069979434472,0.0,0.0,0.0,0.0,0.0,0.0
jr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418553097924995,0.0,0.0,0.0,0.0,0.0,0.04073754352306532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
judah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05327728900238868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
judge,0.0,0.03260168381316723,0.0,0.0,0.0,0.0,0.0,0.0,0.03710270015462225,0.0,0.029542449288719,0.0,0.0,0.0,0.0,0.0,0.030671527513167443,0.0,0.0,0.0,0.027900131090140588,0.0,0.0,0.0,0.03385814437161823,0.0,0.0,0.02763865274906658,0.0,0.0,0.0,0.0
judgment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743327021974226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
judgmental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043902091354420726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
juicy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04826300631033775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
july,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08191918207583433,0.0,0.0394672669117526,0.0,0.04111374604895313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04961335573010249,0.0,0.0,0.0,0.0,0.0,0.0
june,0.0,0.0,0.0,0.0,0.0,0.034788010123547194,0.0,0.0,0.03529469465560582,0.0,0.0,0.029899402826997757,0.04360576344157206,0.0,0.03576787678084999,0.0,0.0,0.027566223534814683,0.0514616878081559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03235415242314685
justice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07870823538663678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justifie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05667244180254926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04311782859604978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaphar,0.0,0.05130019269262132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kathy,0.0,0.0,0.0,0.0,0.0,0.16436914439476016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0896585187047761,0.0,0.0
kayak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16828608241174056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kayaking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043902091354420726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kearon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050649641346730515,0.04206533473247515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keep,0.02837946835485994,0.04241929205039176,0.0,0.0,0.0,0.0281031077582074,0.0,0.08083996001489559,0.0,0.0,0.0,0.02415390062751569,0.020805298136521794,0.044251248970870447,0.0,0.0,0.0,0.03770480908755935,0.0,0.0,0.0,0.029127454033384643,0.0,0.03893375196749984,0.0,0.041024474097499854,0.0,0.0359617033758392,0.0,0.0,0.0,0.04425369107102644
keeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keepeth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047820799946053955,0.0,0.0
keeping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03922181800810379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046766244278440665,0.0
kerry,0.0,0.05130019269262132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04781053729020547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046766244278440665,0.0
key,0.0,0.0,0.030991850883417528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10684644493874122,0.0,0.03801916740531946,0.06123102498397621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02629182796414611,0.0,0.06067000007049636,0.0316457162649811,0.13649815149211517
keynote,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keysapril,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053518641390961776
keysrejoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053518641390961776
keystone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08863080513307679,0.0
kill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05618497161676302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04432422122007743,0.0,0.0,0.0,0.0,0.0,0.0
kimball,0.0,0.0,0.06172720652627119,0.0,0.06988856445126061,0.06928810717410812,0.0,0.0,0.0,0.0,0.0,0.0,0.06357930732160234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03348429681687378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kinabalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05838274115706665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kind,0.0,0.02605309466857546,0.0,0.0,0.0,0.02922435681859412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05087486227192395,0.03193875448043666,0.02451064228797995,0.03920914384388679,0.0,0.0,0.0,0.03028957214314608,0.0,0.02391234452020379,0.0,0.0,0.0,0.03739649224214492,0.05372281357213968,0.0,0.026584610635197042,0.02717974645917497
kindle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047084920130368385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kindness,0.0,0.0,0.0,0.0,0.03892480985817827,0.0,0.0,0.0,0.0,0.06382391679130033,0.031174528993107957,0.0,0.0,0.0,0.0,0.0,0.0,0.051775162986918165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291655567565021,0.04189846893157037,0.0,0.0,0.0
king,0.0,0.0,0.0,0.0,0.06245508585127047,0.0,0.0,0.0,0.03710270015462225,0.06048254411899084,0.0,0.0,0.0,0.0,0.0,0.08387468478612366,0.0,0.0289783304881226,0.0,0.0,0.0,0.0,0.0,0.0,0.03385814437161823,0.0,0.0,0.02763865274906658,0.0,0.0,0.0,0.0
kingdom,0.0,0.0,0.0,0.030105726477583656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026158444350068477,0.022531939742718277,0.04792368120894256,0.0,0.0,0.08161347294665888,0.0,0.0,0.0,0.02321985774382364,0.0,0.05076950402197744,0.0249032589012724,0.04771019319071463,0.09899480634296984,0.0,0.0,0.0,0.025292466433524723,0.0,0.0
kinshasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047820799946053955,0.0,0.0
kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05838274115706665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
